ORDER	FAMILY	PRIMARY_COM_NAME	SPECIES_CODE
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Olive-striped Flycatcher	olsfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ochre-bellied Flycatcher	ocbfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	McConnell's Flycatcher	mccfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Sierra de Lema Flycatcher	mccfly3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Gray-hooded Flycatcher	gyhfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Sepia-capped Flycatcher	secfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Slaty-capped Flycatcher	slcfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rufous-breasted Flycatcher	rubfly2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Inca Flycatcher	incfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Serra do Mar Bristle-Tyrant	sdmtyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Southern Bristle-Tyrant	sobtyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Marble-faced Bristle-Tyrant	mfbtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Antioquia Bristle-Tyrant	anbtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Sao Paulo Bristle-Tyrant	saptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Variegated Bristle-Tyrant	vabtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Venezuelan Bristle-Tyrant	vebtyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Spectacled Bristle-Tyrant	spbtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Chapman's Bristle-Tyrant	chabrt1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Oustalet's Tyrannulet	oustyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow-green Tyrannulet	yegtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Olive-green Tyrannulet	olgtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Mottle-cheeked Tyrannulet	moctyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Bahia Tyrannulet	bahtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Restinga Tyrannulet	restyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Bay-ringed Tyrannulet	bartyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Alagoas Tyrannulet	alatyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Minas Gerais Tyrannulet	migtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rufous-browed Tyrannulet	rubtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Black-fronted Tyrannulet	blftyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rufous-lored Tyrannulet	rultyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ecuadorian Tyrannulet	ecutyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Cinnamon-faced Tyrannulet	ciftyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Bronze-olive Pygmy-Tyrant	boptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Hazel-fronted Pygmy-Tyrant	hfptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rufous-headed Pygmy-Tyrant	rhptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ringed Antpipit	rinant2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Southern Antpipit	souant1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Eared Pygmy-Tyrant	eaptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-bellied Pygmy-Tyrant	wbptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Black-capped Pygmy-Tyrant	bcptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Short-tailed Pygmy-Tyrant	stptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Scale-crested Pygmy-Tyrant	scptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Double-banded Pygmy-Tyrant	dbptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Long-crested Pygmy-Tyrant	lcptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Helmeted Pygmy-Tyrant	heptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Pale-eyed Pygmy-Tyrant	peptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Northern Bentbill	norben1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Southern Bentbill	souben1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Snethlage's Tody-Tyrant	snttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yungas Tody-Tyrant	yuttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Acre Tody-Tyrant	acrtot1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Flammulated Pygmy-Tyrant	flapyt1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Drab-breasted Pygmy-Tyrant	drbpyt1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Brown-breasted Pygmy-Tyrant	bnbpyt1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Boat-billed Tody-Tyrant	bbttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-eyed Tody-Tyrant	wettyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-bellied Tody-Tyrant	whbtot1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Eye-ringed Tody-Tyrant	erttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Johannes's Tody-Tyrant	jottyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Stripe-necked Tody-Tyrant	snttyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Hangnest Tody-Tyrant	hattyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Pearly-vented Tody-Tyrant	pvttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Pelzeln's Tody-Tyrant	pettyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Zimmer's Tody-Tyrant	zittyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Black-throated Tody-Tyrant	btttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Cinnamon-breasted Tody-Tyrant	cbttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Buff-breasted Tody-Tyrant	bbttyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Kaempfer's Tody-Tyrant	kattyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Buff-throated Tody-Tyrant	btttyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Fork-tailed Pygmy-Tyrant	fotpyt1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rufous-crowned Tody-Flycatcher	rcttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Johnson's Tody-Flycatcher	johtot1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-cheeked Tody-Flycatcher	wcttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Black-and-white Tody-Flycatcher	bawtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Buff-cheeked Tody-Flycatcher	buctof1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ruddy Tody-Flycatcher	rudtof1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ochre-faced Tody-Flycatcher	ocftof1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Smoky-fronted Tody-Flycatcher	smftof1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rusty-fronted Tody-Flycatcher	ruftof1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Slate-headed Tody-Flycatcher	shtfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Golden-winged Tody-Flycatcher	gowtof1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Black-backed Tody-Flycatcher	bkbtof1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Black-chested Tyrant	blctyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Spotted Tody-Flycatcher	sptfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Gray-headed Tody-Flycatcher	gyhtof1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Common Tody-Flycatcher	cotfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Maracaibo Tody-Flycatcher	matfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Black-headed Tody-Flycatcher	bhtfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Painted Tody-Flycatcher	patfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow-browed Tody-Flycatcher	ybtfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Brownish Twistwing	brofly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rufous Twistwing	ruftwi1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Eye-ringed Flatbill	eyrfla1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Western Olivaceous Flatbill	olifla2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Eastern Olivaceous Flatbill	olifla3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Pacific Flatbill	pacfla1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Fulvous-breasted Flatbill	fubfla1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow-olive Flatbill	yeofly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Orange-eyed Flatbill	orefly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow-winged Flatbill	yemfly2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow-margined Flatbill	yemfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Gray-crowned Flatbill	gycfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Olive-faced Flatbill	yebfly4
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ochre-lored Flatbill	yebfly3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Cinnamon Flycatcher	cinfly2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Cliff Flycatcher	clifly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ornate Flycatcher	ornfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Handsome Flycatcher	hanfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Orange-banded Flycatcher	orbfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ochraceous-breasted Flycatcher	ocbfly2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow-bellied Tyrannulet	yebtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Brown-capped Tyrannulet	brctyr
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-lored Tyrannulet	whltyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Northern Beardless-Tyrannulet	nobtyr
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Southern Beardless-Tyrannulet	sobtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Suiriri Flycatcher	suifly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-tailed Tyrannulet	whttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Buff-banded Tyrannulet	bubtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-banded Tyrannulet	whbtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-throated Tyrannulet	whttyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rufous-winged Tyrannulet	ruwtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Sulphur-bellied Tyrannulet	subtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Black-crested Tit-Tyrant	bkctit1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Pied-crested Tit-Tyrant	pcttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ash-breasted Tit-Tyrant	abttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow-billed Tit-Tyrant	ybttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Tufted Tit-Tyrant	tuttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Juan Fernandez Tit-Tyrant	jfttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Agile Tit-Tyrant	agitit1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Unstreaked Tit-Tyrant	unstit1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Tumbes Tyrannulet	moctyr6
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Marañon Tyrannulet	moctyr4
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Northern Mouse-colored Tyrannulet	moctyr7
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Cocos Tyrannulet	cocfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Southern Mouse-colored Tyrannulet	moctyr3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow Tyrannulet	yeltyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Bearded Tachuri	beatac1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Gray-backed Tachuri	gybtac1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Sharp-tailed Tyrant	shttyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Crested Doradito	credor1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Subtropical Doradito	subdor1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Dinelli's Doradito	dindor2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Warbling Doradito	wardor1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ticking Doradito	ticdor1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow-crowned Tyrannulet	yectyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Forest Elaenia	forela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Choco Elaenia	gryela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Amazonian Elaenia	gryela2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Foothill Elaenia	fooela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Gray-headed Elaenia	gryela3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Pacific Elaenia	pacela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow-crowned Elaenia	yecela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Jamaican Elaenia	jamela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Greenish Elaenia	greela
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Plain-crested Elaenia	plcela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rufous-crowned Elaenia	rucela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Slaty Elaenia	slaela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Mottle-backed Elaenia	mobela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Small-headed Elaenia	higela3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Great Elaenia	greela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Highland Elaenia	higela2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow-bellied Elaenia	yebela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Small-billed Elaenia	smbela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Brownish Elaenia	broela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Large Elaenia	larela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Noronha Elaenia	norela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Olivaceous Elaenia	oliela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Lesser Elaenia	lesela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Coopmans's Elaenia	cooela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-crested Elaenia	whcela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Sierran Elaenia	sieela3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Mountain Elaenia	mouela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Tepui Elaenia	sieela2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Caribbean Elaenia	carela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Greater Antillean Elaenia	graela1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Torrent Tyrannulet	tortyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	River Tyrannulet	rivtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Sooty Tyrannulet	sootyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-crested Tyrannulet	y01036
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Straneck's Tyrannulet	gyctyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-fronted Tyrannulet	roltyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rough-legged Tyrannulet	roltyr3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Greenish Tyrannulet	gretyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Reiser's Tyrannulet	reityr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Urich's Tyrannulet	urityr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Sclater's Tyrannulet	scltyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Planalto Tyrannulet	platyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yungas Tyrannulet	yuntyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Sooty-headed Tyrannulet	sohtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Black-capped Tyrannulet	blctyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ashy-headed Tyrannulet	ashtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Tawny-rumped Tyrannulet	tartyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Plumbeous-crowned Tyrannulet	plctyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Gray-capped Tyrannulet	gyctyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Red-billed Tyrannulet	rebtyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Mishana Tyrannulet	mistyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Chico's Tyrannulet	chityr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Guianan Tyrannulet	guityr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Guatemalan Tyrannulet	paltyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Mistletoe Tyrannulet	paltyr3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Choco Tyrannulet	chotyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Spectacled Tyrannulet	paltyr4
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Golden-faced Tyrannulet	goftyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Peruvian Tyrannulet	pertyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Bolivian Tyrannulet	boltyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Venezuelan Tyrannulet	paltyr5
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Slender-footed Tyrannulet	slftyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Fulvous-faced Scrub-Tyrant	tacpyt2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Fulvous-crowned Scrub-Tyrant	tacpyt1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rufous-sided Scrub-Tyrant	rsptyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Gray-and-white Tyrannulet	gawtyr2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Lesser Wagtail-Tyrant	lewtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Bahia Wagtail-Tyrant	leswat2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Greater Wagtail-Tyrant	grwtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Slender-billed Tyrannulet	slbtyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Plain Tyrannulet	platyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Amazonian Tyrannulet	amatyr1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Pale-tipped Tyrannulet	pattyr3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Flavescent Flycatcher	flafly2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Orange-crested Flycatcher	orcfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Unadorned Flycatcher	unafly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Roraiman Flycatcher	rorfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Olive-chested Flycatcher	olcfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Bran-colored Flycatcher	brcfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Mouse-gray Flycatcher	brcfly4
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Rufescent Flycatcher	brcfly3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Euler's Flycatcher	eulfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Gray-breasted Flycatcher	gybfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Tawny-chested Flycatcher	tacfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Black-billed Flycatcher	blbfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Belted Flycatcher	belfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Pileated Flycatcher	pilfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Tufted Flycatcher	tuffly
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Olive Flycatcher	olifly2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Olive-sided Flycatcher	olsfly
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Ochraceous Pewee	ochpew1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Greater Pewee	grepew
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Dark Pewee	darpew1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Smoke-colored Pewee	smcpew1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Jamaican Pewee	jampew1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Tumbes Pewee	tropew2
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-throated Pewee	whtpew1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Blackish Pewee	blapew1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Southern Tropical Pewee	tropew3
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Western Wood-Pewee	wewpew
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Northern Tropical Pewee	tropew4
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Eastern Wood-Pewee	eawpew
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Cuban Pewee	cubpew1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Hispaniolan Pewee	hispew1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Lesser Antillean Pewee	leapew1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Fuscous Flycatcher	fusfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellow-bellied Flycatcher	yebfly
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Acadian Flycatcher	acafly
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Alder Flycatcher	aldfly
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Willow Flycatcher	wilfly
Passeriformes	Tyrannidae (Tyrant Flycatchers)	White-throated Flycatcher	whtfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Least Flycatcher	leafly
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Hammond's Flycatcher	hamfly
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Gray Flycatcher	gryfly
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Dusky Flycatcher	dusfly
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Pine Flycatcher	pinfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Western Flycatcher	wesfly
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Yellowish Flycatcher	yelfly1
Passeriformes	Tyrannidae (Tyrant Flycatchers)	Buff-breasted Flycatcher	bubfly
